1763155624.52	4	3.4 C
1763155625.52	5	-6.2 C
1763155626.52	6	-7.1 C
1763155627.52	7	13.9 C
1763155628.52	8	-7.0 C
1763155629.53	9	-7.3 C
1763155630.53	10	-5.3 C
1763155631.53	11	-18.9 C
1763155632.53	12	2.0 C
1763155633.53	13	-28.9 C
1763155634.53	14	-9.6 C
1763155635.53	15	-10.8 C
1763155636.53	16	0.4 C
1763155637.53	17	-16.2 C
1763155638.53	18	-28.0 C
1763155639.53	19	-2.6 C
1763155640.53	20	-21.9 C
1763155641.53	21	-17.3 C
1763155642.53	22	-24.9 C
1767732555.84	431	3.8 C
1767732556.84	432	-2.4 C
1767732557.84	433	-5.5 C
1767732558.84	434	12.5 C
1767732559.84	435	16.5 C
1767732560.84	436	7.4 C
1767732561.84	437	0.9 C
1767732562.84	438	2.9 C
1767732563.84	439	-12.9 C
1767732564.84	440	2.4 C
1767732565.84	441	13.4 C
1767732566.84	442	8.0 C
1767732567.84	443	12.5 C
1767732568.84	444	27.4 C
1767732569.84	445	-2.0 C
1767732570.84	446	9.1 C
1767732571.85	447	-9.5 C
1767732572.85	448	5.1 C
1767732573.85	449	4.2 C
1767732574.85	450	12.7 C
1767732575.85	451	-10.0 C
1767732576.85	452	17.3 C
1767732577.85	453	16.1 C
1767732578.85	454	0.6 C
1767732579.85	455	-7.2 C
1767732580.85	456	15.3 C
1767732581.85	457	6.2 C
1767732582.85	458	3.0 C
1767732583.85	459	17.9 C
1767732584.85	460	4.5 C
1767732585.85	461	-1.4 C
1767732586.85	462	2.8 C
1767732587.85	463	2.4 C
1767732588.85	464	0.4 C
1767732589.85	465	0.3 C
1767732590.85	466	3.1 C
1767732591.85	467	11.7 C
1767732592.85	468	16.0 C
1767732593.85	469	8.4 C
1767732594.85	470	11.4 C
1767732595.85	471	1.6 C
1767732596.85	472	-20.9 C
1767732597.86	473	-9.5 C
1767732598.86	474	-4.7 C
1767732599.86	475	13.1 C
1767732600.86	476	-5.8 C
1767732601.86	477	9.0 C
1767732602.86	478	11.8 C
1767732603.86	479	21.1 C
1767732604.86	480	-15.1 C
1767732605.86	481	8.9 C
1767732606.86	482	10.7 C
1767732607.86	483	-6.1 C
1767732608.86	484	40.0 C
1767732609.86	485	-14.8 C
1767732610.86	486	-7.6 C
1767732611.86	487	4.6 C
1767732612.86	488	18.1 C
1767732613.86	489	7.4 C
1767732614.86	490	6.5 C
1767732615.86	491	-7.8 C
1767732616.86	492	7.7 C
1767732617.86	493	16.4 C
1767732618.86	494	11.0 C
1767732619.86	495	-10.0 C
1767732620.86	496	-3.9 C
1767732621.86	497	18.4 C
1767732622.86	498	0.7 C
1767732623.86	499	7.9 C
1767732624.86	500	13.4 C
1767732625.87	501	26.6 C
1767732626.87	502	14.1 C
1767732627.87	503	5.9 C
1767732628.87	504	7.9 C
1767732629.87	505	-2.5 C
1767732630.87	506	2.1 C
1767732631.87	507	2.8 C
1767732632.87	508	13.6 C
1767732633.87	509	3.5 C
1767732634.87	510	2.7 C
1767732635.87	511	-11.0 C
1767732636.87	512	15.5 C
1767732637.87	513	22.3 C
1767732638.87	514	17.2 C
1767732639.87	515	14.0 C
1767732640.87	516	8.4 C
1767732641.87	517	14.4 C
1767732642.87	518	16.3 C
1767732643.87	519	2.9 C
1767732644.87	520	-2.4 C
1767732645.87	521	-6.0 C
1767732646.87	522	6.4 C
1767732647.87	523	1.8 C
1767732648.87	524	23.1 C
1767732649.87	525	7.8 C
1767732650.88	526	14.8 C
1767732651.88	527	-1.0 C
1767732652.88	528	12.0 C
1767732653.88	529	-6.1 C
1767732654.88	530	-2.8 C
1767732655.88	531	0.9 C
1767732656.88	532	8.0 C
1767732657.88	533	0.9 C
1767732658.88	534	13.6 C
1767732659.88	535	4.2 C
1767732660.88	536	-7.0 C
1767732661.88	537	14.4 C
1767732662.88	538	6.0 C
1767732663.88	539	10.3 C
1767732664.88	540	-3.4 C
1767732665.88	541	-1.3 C
1767732666.88	542	0.0 C
1767732667.88	543	20.5 C
1767732668.88	544	30.9 C
1767732669.88	545	-8.0 C
1767732670.88	546	3.4 C
1767732671.88	547	32.1 C
1767732672.88	548	-1.0 C
1767732673.88	549	14.5 C
1767732674.88	550	-6.0 C
1767732675.88	551	6.3 C
1767732676.88	552	-4.6 C
1767732677.88	553	21.4 C
1767732678.88	554	0.6 C
1767732679.88	555	11.5 C
1767732680.88	556	3.7 C
1767732681.89	557	13.5 C
1767732682.89	558	6.7 C
1767732683.89	559	7.0 C
1767732684.89	560	21.0 C
1767732685.89	561	-5.0 C
1767732686.89	562	1.3 C
1767732687.89	563	19.4 C
1767732688.89	564	7.7 C
1767732689.89	565	7.2 C
1767732690.89	566	18.0 C
1767732691.89	567	10.9 C
1767732692.89	568	7.6 C
1767732693.89	569	-11.9 C
1767732694.89	570	15.4 C
1767732695.89	571	-7.4 C
1767732696.89	572	7.6 C
1767732697.89	573	3.4 C
1767732698.89	574	9.0 C
1767732699.89	575	-12.9 C
1767732700.89	576	9.3 C
1767732701.89	577	17.0 C
1767732702.89	578	0.3 C
1767732703.89	579	7.2 C
1767732704.89	580	8.5 C
1767732705.89	581	31.7 C
1767732706.89	582	-13.6 C
1767732707.89	583	-10.1 C
1767732708.90	584	17.1 C
1767732709.90	585	9.3 C
1767732710.90	586	6.6 C
1767732711.90	587	-9.9 C
1767732712.90	588	4.6 C
1767732713.90	589	20.3 C
1767732714.90	590	21.7 C
1767732715.90	591	10.5 C
1767732716.90	592	-21.5 C
1767732717.90	593	20.0 C
1767732718.90	594	16.7 C
1767732719.90	595	9.5 C
1767732720.90	596	-16.4 C
1767732721.90	597	-9.6 C
1767732722.90	598	13.8 C
1767732723.90	599	13.0 C
1767732724.90	600	25.4 C
1767732725.90	601	0.1 C
1767732726.90	602	8.6 C
1767732727.90	603	-4.9 C
1767732728.90	604	-1.3 C
1767732729.90	605	9.7 C
1767732730.90	606	-6.6 C
1767732731.90	607	19.7 C
1767732732.90	608	3.5 C
1767732733.90	609	0.8 C
1767732734.90	610	13.1 C
1767732735.91	611	3.4 C
1767732736.91	612	-9.3 C
1767732737.91	613	15.9 C
1767732738.91	614	20.1 C
1767732739.91	615	25.8 C
