1775153076.25	0	49.7 C
1775153076.25	1	36.8 C
1775153076.26	1	36.8 C
1775153076.27	1	36.8 C
1775153076.35	1	36.8 C
1775153076.35	1	36.8 C
1775153076.41	1	36.8 C
1775153076.42	1	36.8 C
1775153076.47	1	36.8 C
1775153076.47	1	36.8 C
1775153076.52	1	36.8 C
1775153076.52	1	36.8 C
1775153076.53	1	36.8 C
1775153076.53	1	36.8 C
1775153076.54	1	36.8 C
1775153076.58	1	36.8 C
1775153076.58	1	36.8 C
1775153076.59	1	36.8 C
1775153076.59	1	36.8 C
1775153076.59	1	36.8 C
1775153076.63	1	36.8 C
1775153076.63	1	36.8 C
1775153076.63	1	36.8 C
1775153076.64	1	36.8 C
1775153076.67	1	36.8 C
1775153076.67	1	36.8 C
1775153076.67	1	36.8 C
1775153076.68	1	36.8 C
1775153076.76	2	35.7 C
1775153077.03	3	18.6 C
1775153077.37	3	18.6 C
1775153077.38	3	18.6 C
1775153077.58	3	18.6 C
1775153077.76	4	47.0 C
1775153078.03	5	21.9 C
1775153078.25	5	21.9 C
1775153078.34	5	21.9 C
1775153078.39	5	21.9 C
1775153078.39	5	21.9 C
1775153078.47	5	21.9 C
1775153078.47	5	21.9 C
1775153078.47	5	21.9 C
1775153078.50	5	21.9 C
1775153078.51	5	21.9 C
1775153078.51	5	21.9 C
1775153078.51	5	21.9 C
1775153078.54	5	21.9 C
1775153078.54	5	21.9 C
1775153078.54	5	21.9 C
1775153078.54	5	21.9 C
1775153078.55	5	21.9 C
1775153078.55	5	21.9 C
1775153078.55	5	21.9 C
1775153078.55	5	21.9 C
1775153078.58	5	21.9 C
1775153078.76	6	50.7 C
1775153079.03	7	32.1 C
1775153079.76	8	52.1 C
1775153080.03	9	13.7 C
1775153080.76	10	33.0 C
1775153081.03	11	31.4 C
1775153081.76	12	39.4 C
1775153082.06	13	20.4 C
1775153082.76	14	31.3 C
1775153083.03	15	36.0 C
1775153083.76	16	29.1 C
1775153084.03	17	28.1 C
1775153084.76	18	52.7 C
1775153085.04	19	36.5 C
1775153085.76	20	33.0 C
1775153086.04	21	26.4 C
1775153086.76	22	51.5 C
1775153087.04	23	33.7 C
1775153087.76	24	48.0 C
1775153088.04	25	36.6 C
1775153088.76	26	51.6 C
1775153089.04	27	32.8 C
1775153089.77	28	47.1 C
1775153090.05	29	22.3 C
1775153090.77	30	35.0 C
1775153091.04	31	31.9 C
1775153091.77	32	45.3 C
1775153092.04	33	23.0 C
1775153092.77	34	37.2 C
1775153093.04	35	54.1 C
1775153093.77	36	35.3 C
1775153094.04	37	35.9 C
1775153094.77	38	40.4 C
1775153095.04	39	18.9 C
1775153095.80	40	52.1 C
1775153096.04	41	26.0 C
1775153096.77	42	39.5 C
1775153097.04	43	30.2 C
1775153097.77	44	42.1 C
1775153098.04	45	20.3 C
1775153098.77	46	51.2 C
1775153099.04	47	31.9 C
1775153099.77	48	33.7 C
1775153100.05	49	11.7 C
1775153100.80	50	19.7 C
1775153101.07	51	41.9 C
1775153101.78	52	29.2 C
1775153102.05	53	30.4 C
1775153102.79	54	37.0 C
1775153103.05	55	36.5 C
1775153103.78	56	35.7 C
1775153104.05	57	38.4 C
1775153104.79	58	44.5 C
1775153105.05	59	33.3 C
1775153105.79	60	20.3 C
1775153106.05	61	41.2 C
1775153106.79	62	48.5 C
1775153107.05	63	26.7 C
1775153107.79	64	47.9 C
1775153108.05	65	31.4 C
1775153108.81	66	41.2 C
1775153109.05	67	37.8 C
1775153109.82	68	46.3 C
1775153110.05	69	27.9 C
1775153110.79	70	49.3 C
1775153111.06	71	27.7 C
1775153111.79	72	40.6 C
1775153112.05	73	7.4 C
1775153112.82	74	50.5 C
1775153113.05	75	34.3 C
1775153113.79	76	51.6 C
1775153114.06	77	36.3 C
1775153114.79	78	54.1 C
1775153115.06	79	59.3 C
1775153115.80	80	36.1 C
1775153116.05	81	29.1 C
1775153116.80	82	51.7 C
1775153117.06	83	35.8 C
1775153117.80	84	35.2 C
1775153118.05	85	30.2 C
1775153118.80	86	42.1 C
1775153119.06	87	37.7 C
1775153119.80	88	37.1 C
1775153120.06	89	31.6 C
1775153120.80	90	52.3 C
1775153121.06	91	26.8 C
1775153121.80	92	45.2 C
1775153122.06	93	29.2 C
1775153122.80	94	50.1 C
1775153123.08	95	11.0 C
1775153123.83	96	36.3 C
1775153124.06	97	35.1 C
1775153124.80	98	28.7 C
1775153125.06	99	47.5 C
1775153125.80	100	33.5 C
1775153126.06	101	45.3 C
1775153126.80	102	42.7 C
1775153127.07	103	34.8 C
1775153127.80	104	30.0 C
1775153128.06	105	36.9 C
1775153128.81	106	32.8 C
1775153129.06	107	25.5 C
1775153129.81	108	33.9 C
1775153130.06	109	38.5 C
1775153130.81	110	66.1 C
1775153131.06	111	27.8 C
