1725308763.07	0	24.8 C
1725308764.05	1	1.6 C
1725308765.06	2	5.1 C
1725308766.06	3	-9.7 C
1725308767.06	4	-13.8 C
1725308768.06	5	11.1 C
1725308769.06	6	-1.0 C
1725308770.06	7	15.0 C
1725308771.06	8	-2.8 C
1725308772.06	9	10.5 C
1725308773.06	10	16.9 C
1725308774.06	11	7.1 C
1725308775.06	12	5.5 C
1725308776.06	13	24.1 C
1725308777.06	14	11.6 C
1725308778.06	15	12.0 C
1725308779.06	16	17.3 C
1725308780.06	17	8.3 C
1725308781.06	18	26.4 C
1725308782.06	19	19.6 C
1725308783.06	20	1.9 C
1725308784.06	21	13.5 C
1725308785.06	22	15.8 C
1725308786.06	23	16.6 C
1725308787.06	24	-9.9 C
1725308788.06	25	-7.5 C
1725308789.06	26	-7.1 C
1725308790.06	27	7.3 C
1725308791.06	28	10.0 C
1725308792.06	29	21.5 C
1725308793.06	30	3.3 C
1725308794.06	31	19.8 C
1725308795.06	32	6.1 C
1725308796.06	33	15.1 C
1725308797.06	34	3.7 C
1725308798.07	35	-1.2 C
1725308799.07	36	7.9 C
1725308800.07	37	-1.4 C
1725308801.07	38	7.3 C
1725308802.07	39	11.2 C
1725308803.07	40	-5.0 C
1725308804.07	41	-3.0 C
1725308805.07	42	0.6 C
1725308806.07	43	-7.1 C
1725308807.07	44	-5.8 C
1725308808.07	45	-8.1 C
1725308809.07	46	-4.7 C
1725308810.07	47	-1.6 C
1725308811.07	48	13.9 C
1725308812.07	49	7.6 C
1725308813.07	50	1.6 C
1725308814.07	51	-6.9 C
1725308815.07	52	7.1 C
1725308816.07	53	3.0 C
1725308817.07	54	12.9 C
1725308818.07	55	3.8 C
1725308878.94	0	3.8 C
1725308901.57	1	11.2 C
1725308902.57	2	13.3 C
1725308903.57	3	19.1 C
1725308904.57	4	2.5 C
1725308905.57	5	7.9 C
1725308906.57	6	-1.2 C
1725308907.57	7	-4.7 C
1725308908.57	8	-4.9 C
1725308909.57	9	-3.3 C
1725308910.57	10	0.5 C
1725308911.57	11	-5.6 C
1725308912.57	12	1.0 C
1725308919.87	0	11.5 C
1725308920.57	1	21.8 C
1725308921.58	2	12.0 C
1725308922.58	3	3.9 C
1725308923.58	4	12.6 C
1725308924.58	5	-17.4 C
1725308925.58	6	16.1 C
1725308926.58	7	11.6 C
1725308927.58	8	1.4 C
1725308928.58	9	7.6 C
1725308929.58	10	-2.2 C
1725308901.55	0	3.8 C
1725308901.57	1	11.2 C
1725308902.57	2	13.3 C
1725308903.57	3	19.1 C
1725308904.57	4	2.5 C
1725308905.57	5	7.9 C
1725308906.57	6	-1.2 C
1725308907.57	7	-4.7 C
1725308908.57	8	-4.9 C
1725308909.57	9	-3.3 C
1725308910.57	10	0.5 C
1725308911.57	11	-5.6 C
1725308912.57	12	1.0 C
1725308913.57	13	-3.3 C
1725308914.57	14	5.2 C
1725308915.57	15	-2.6 C
1725308916.57	16	9.7 C
1725308917.57	17	9.0 C
1725308918.57	18	7.3 C
1725308919.57	19	11.5 C
1725308920.57	20	21.8 C
1725308921.58	21	12.0 C
1725308922.58	22	3.9 C
1725308923.58	23	12.6 C
1725308924.58	24	-17.4 C
1725308925.58	25	16.1 C
1725308926.58	26	11.6 C
1725308927.58	27	1.4 C
1725308928.58	28	7.6 C
1725308929.58	29	-2.2 C
1725308930.58	30	29.2 C
1725308931.58	31	1.6 C
1725308932.58	32	23.5 C
1725308933.58	33	-1.3 C
1725308934.58	34	-8.7 C
1725308935.58	35	6.8 C
1725308936.58	36	10.0 C
1725308937.58	37	-2.6 C
1725308938.58	38	-4.1 C
1725308939.58	39	8.2 C
1725308940.58	40	16.0 C
1725308941.58	41	14.6 C
1725308942.58	42	8.1 C
1725308943.58	43	-8.5 C
1725308944.58	44	2.6 C
1725308945.59	45	-6.5 C
1725308946.59	46	1.3 C
1725308947.59	47	38.9 C
1725308948.59	48	22.5 C
1725308949.59	49	6.0 C
1725308950.59	50	-2.7 C
1725308951.59	51	11.9 C
1725308952.59	52	11.8 C
1725308953.59	53	28.2 C
1725308954.59	54	17.0 C
1725308955.59	55	4.8 C
1725308956.59	56	7.8 C
1725308957.59	57	-16.5 C
1725308958.59	58	19.7 C
1725308959.59	59	27.1 C
1725308960.59	60	18.4 C
1725308961.59	61	-20.9 C
1725308962.59	62	1.6 C
1725308963.59	63	6.0 C
1725308964.59	64	8.7 C
1725308965.59	65	10.2 C
1725308966.59	66	6.5 C
1725308967.59	67	14.4 C
1725308968.59	68	6.1 C
1725308969.59	69	11.2 C
1725308970.59	70	5.2 C
1725308971.59	71	-1.2 C
1725308972.59	72	12.8 C
1725308973.59	73	19.8 C
1725308974.59	74	7.9 C
1725308975.59	75	21.1 C
1725308976.59	76	0.5 C
1725308977.59	77	0.8 C
1725308978.59	78	30.5 C
1725308979.59	79	-3.8 C
1725308980.59	80	10.3 C
1725308981.59	81	9.9 C
1725308982.59	82	18.5 C
1725308983.60	83	-18.9 C
1725308984.60	84	0.3 C
1725308985.60	85	1.1 C
1725308986.60	86	17.0 C
1725308987.60	87	0.7 C
1725308988.60	88	8.4 C
1725308989.60	89	-4.0 C
1725308990.60	90	13.0 C
1725308991.60	91	17.5 C
1725308992.60	92	4.4 C
1725308993.60	93	13.7 C
1725308994.60	94	-11.3 C
1725308995.60	95	4.8 C
1725308996.60	96	7.6 C
1725308997.60	97	0.8 C
1725308998.60	98	-10.2 C
1725308999.60	99	20.4 C
1725309000.60	100	15.4 C
