1725306291.52	0	OFF
1725306293.77	1	ON
1725306293.97	2	OFF
1725306355.65	0	ON
1725306356.07	1	OFF
1725306360.97	2	ON
1725306364.03	3	ON
1725306365.34	4	OFF
1725306369.31	5	OFF
1725306371.11	6	OFF
1725306372.15	7	OFF
1725306372.58	8	OFF
1725306373.85	9	ON
1725306374.58	10	OFF
1725306375.43	11	ON
1725306377.37	12	OFF
1725308763.07	0	OFF
1725308764.84	1	OFF
1725308767.96	2	ON
1725308769.15	3	OFF
1725308771.06	4	ON
1725308771.99	5	OFF
1725308774.14	6	ON
1725308776.98	7	ON
1725308781.49	8	ON
1725308783.80	9	ON
1725308787.74	10	ON
1725308792.06	11	ON
1725308793.05	12	OFF
1725308795.05	13	ON
1725308796.07	14	OFF
1725308799.00	15	OFF
1725308800.33	16	ON
1725308802.53	17	ON
1725308804.68	18	ON
1725308806.98	19	ON
1725308807.57	20	ON
1725308810.29	21	ON
1725308812.03	22	ON
1725308813.92	23	OFF
1725308816.30	24	ON
1725308919.87	0	OFF
1725308920.12	1	OFF
1725308923.67	2	ON
1725308926.93	3	ON
1725308901.55	0	ON
1725308901.57	1	ON
1725308904.12	2	OFF
1725308904.98	3	ON
1725308905.19	4	OFF
1725308910.08	5	OFF
1725308914.53	6	ON
1725308918.79	7	ON
1725308919.77	8	OFF
1725308920.12	9	OFF
1725308923.67	10	ON
1725308926.93	11	ON
1725308930.47	12	OFF
1725308933.50	13	ON
1725308936.52	14	ON
1725308936.76	15	ON
1725308937.28	16	OFF
1725308937.77	17	ON
1725308942.38	18	OFF
1725308946.89	19	ON
1725308950.57	20	OFF
1725308951.82	21	ON
1725308955.76	22	ON
1725308958.21	23	OFF
1725308962.24	24	OFF
1725308963.67	25	ON
1725308963.98	26	ON
1725308964.86	27	OFF
1725308965.98	28	ON
1725308967.04	29	OFF
1725308968.57	30	ON
1725308970.61	31	ON
1725308973.43	32	OFF
1725308975.10	33	OFF
1725308978.58	34	ON
1725308979.21	35	OFF
1725308980.90	36	OFF
1725308983.88	37	ON
1725308985.43	38	OFF
1725308988.95	39	OFF
1725308989.86	40	OFF
1725308992.11	41	OFF
1725308994.56	42	ON
1725308998.37	43	OFF
1725308999.37	44	OFF
