1775223197.59	0	7.7 C
1775223197.80	0	7.7 C
1775223197.80	0	7.7 C
1775223197.89	0	7.7 C
1775223197.90	0	7.7 C
1775223197.90	0	7.7 C
1775223197.91	0	7.7 C
1775223197.93	0	7.7 C
1775223197.95	0	7.7 C
1775223197.96	0	7.7 C
1775223197.97	0	7.7 C
1775223198.00	0	7.7 C
1775223198.01	0	7.7 C
1775223198.07	0	7.7 C
1775223198.08	0	7.7 C
1775223198.20	0	7.7 C
1775223198.26	0	7.7 C
1775223198.29	0	7.7 C
1775223198.37	0	7.7 C
1775223198.41	0	7.7 C
1775223198.44	0	7.7 C
1775223198.46	1	0.4 C
1775223198.68	1	0.4 C
1775223198.77	1	0.4 C
1775223198.79	1	0.4 C
1775223198.87	1	0.4 C
1775223198.88	1	0.4 C
1775223198.94	1	0.4 C
1775223198.97	1	0.4 C
1775223199.04	1	0.4 C
1775223199.05	1	0.4 C
1775223199.10	1	0.4 C
1775223199.12	1	0.4 C
1775223199.14	1	0.4 C
1775223199.16	1	0.4 C
1775223199.17	1	0.4 C
1775223199.20	1	0.4 C
1775223199.22	1	0.4 C
1775223199.26	1	0.4 C
1775223199.28	1	0.4 C
1775223199.29	1	0.4 C
1775223199.35	1	0.4 C
1775223199.37	1	0.4 C
1775223199.40	1	0.4 C
1775223199.42	1	0.4 C
1775223199.43	1	0.4 C
1775223199.48	2	-3.6 C
1775223199.73	2	-3.6 C
1775223199.78	2	-3.6 C
1775223199.81	2	-3.6 C
1775223199.87	2	-3.6 C
1775223199.89	2	-3.6 C
1775223199.90	2	-3.6 C
1775223200.00	2	-3.6 C
1775223200.01	2	-3.6 C
1775223200.02	2	-3.6 C
1775223200.04	2	-3.6 C
1775223200.05	2	-3.6 C
1775223200.07	2	-3.6 C
1775223200.07	2	-3.6 C
1775223200.10	2	-3.6 C
1775223200.12	2	-3.6 C
1775223200.13	2	-3.6 C
1775223200.15	2	-3.6 C
1775223200.16	2	-3.6 C
1775223200.18	2	-3.6 C
1775223200.19	2	-3.6 C
1775223200.20	2	-3.6 C
1775223200.29	2	-3.6 C
1775223200.30	2	-3.6 C
1775223200.32	2	-3.6 C
