1775203529.84	0	37.6 C
1775203531.31	0	37.6 C
1775203533.77	0	37.6 C
1775203534.30	0	37.6 C
1775203534.62	0	37.6 C
1775203534.88	1	-29.0 C
1775203535.72	2	29.1 C
1775203536.73	3	-31.2 C
1775203537.64	4	48.1 C
1775203538.53	5	-24.9 C
1775203539.23	6	47.3 C
1775203540.15	6	47.3 C
1775203540.50	6	47.3 C
1775203541.18	6	47.3 C
1775203541.43	7	-8.9 C
1775203541.90	7	-8.9 C
1775203542.77	7	-8.9 C
1775203543.02	8	39.0 C
1775203543.54	8	39.0 C
1775203543.90	8	39.0 C
1775203543.95	8	39.0 C
1775203544.11	9	-11.8 C
1775203544.51	10	59.7 C
1775203544.70	10	59.7 C
1775203545.07	10	59.7 C
1775203545.26	10	59.7 C
1775203545.29	11	-44.1 C
1775203545.44	11	-44.1 C
