1775203529.68	0	-11.2 C
1775203531.35	1	37.6 C
1775203534.29	1	37.6 C
1775203535.21	1	37.6 C
1775203537.94	1	37.6 C
1775203538.54	1	37.6 C
1775203539.18	1	37.6 C
1775203540.37	1	37.6 C
1775203540.83	1	37.6 C
1775203541.14	2	-29.0 C
1775203541.58	3	29.1 C
1775203541.84	4	-31.2 C
1775203541.89	5	48.1 C
1775203542.73	6	-24.9 C
1775203543.32	7	47.3 C
1775203543.57	8	-8.9 C
1775203543.72	8	-8.9 C
1775203543.73	9	39.0 C
1775203543.92	9	39.0 C
1775203544.06	9	39.0 C
1775203544.06	9	39.0 C
1775203544.10	10	-11.8 C
1775203544.28	10	-11.8 C
1775203544.45	11	59.7 C
1775203544.70	11	59.7 C
1775203544.72	11	59.7 C
1775203544.74	11	59.7 C
1775203545.09	12	-44.1 C
1775203545.12	12	-44.1 C
1775203545.27	13	58.8 C
1775203545.29	13	58.8 C
1775203545.32	13	58.8 C
1775203545.47	13	58.8 C
1775203545.49	14	-37.8 C
1775203545.67	14	-37.8 C
1775203545.67	15	47.6 C
1775203545.69	15	47.6 C
1775203545.70	15	47.6 C
